bet0_f,spe1,s,maxstp,EP_dens_on,Bdens,Adens,Beam Ion Effective Temp(keV),Ion Temp(keV),Thermal Pressure(kPa),Tor Rot(km/s),gam,om_r,gam_var,om_r_var
0.012400000000000001,1,5000000.0,2500,1,0.9,0.5,50,0,0,0,0.005222057916666666,0.0058929775,1.1984976278079712e-08,3.5376188456521684e-09
0.012400000000000001,1,5000000.0,2500,1,0.9,2,50,0,0,0,0.0051661158333333335,0.005699141666666667,2.8055957034058003e-08,1.5087858637971012e-07
0.012400000000000001,1,5000000.0,2500,1,0.9,5,50,0,0,0,0.005095868333333333,0.005360997083333333,7.635716951014488e-08,7.343061909606884e-07
0.012400000000000001,1,5000000.0,2500,1,0.9,8,50,0,0,0,0.00522062875,0.005825962083333333,1.2521642454891316e-08,2.580403063460142e-08
0.012400000000000001,1,5000000.0,2500,1,0.9,10,50,0,0,0,0.005223295833333333,0.0058487858333333325,1.1002482712318842e-08,1.53583343384058e-08
0.0143,1,5000000.0,2500,1,0.1,0.5,50,0,0,0,0.005213283333333333,0.005908637083333334,1.2452864284057979e-08,3.664618308514494e-09
0.0143,1,5000000.0,2500,1,0.1,2,50,0,0,0,0.0399671,0.202033,0.0,0.0
0.0143,1,5000000.0,2500,1,0.1,5,50,0,0,0,0.0912619,0.199346,0.0,0.0
0.0143,1,5000000.0,2500,1,0.1,8,50,0,0,0,0.123738,0.202161,0.0,0.0
0.0143,1,5000000.0,2500,1,0.1,10,50,0,0,0,0.141805,0.204628,0.0,0.0
0.0143,1,5000000.0,2500,1,0.3,0.5,50,0,0,0,0.005176425,0.0057408970833333324,1.9129540582608682e-08,7.553265701286232e-08
0.0143,1,5000000.0,2500,1,0.3,2,50,0,0,0,0.019220575,0.06681065833333333,1.7774978260869228e-10,6.153416666666137e-10
0.0143,1,5000000.0,2500,1,0.3,5,50,0,0,0,0.0397731,0.0747819,0.0,0.0
0.0143,1,5000000.0,2500,1,0.3,8,50,0,0,0,0.05580100000000001,0.08511209999999998,5.024165072314528e-35,2.0096660289258113e-34
0.0143,1,5000000.0,2500,1,0.3,10,50,0,0,0,0.0665939,0.0917604,0.0,0.0
0.0143,1,5000000.0,2500,1,0.6,0.5,50,0,0,0,0.0052224695833333334,0.005897535833333333,1.1883280438949256e-08,3.466155355797104e-09
0.0143,1,5000000.0,2500,1,0.6,2,50,0,0,0,0.010477599999999998,0.0627911,3.14010317019658e-36,0.0
0.0143,1,5000000.0,2500,1,0.6,5,50,0,0,0,0.0198076,0.0623096,0.0,0.0
0.0143,1,5000000.0,2500,1,0.6,8,50,0,0,0,0.022525358333333332,0.24653891666666664,1.123188405799348e-14,7.971014492769567e-14
0.0143,1,5000000.0,2500,1,0.6,10,50,0,0,0,0.029367999999999995,0.238777,1.256041268078632e-35,0.0
0.0143,1,5000000.0,2500,1,0.9,0.5,50,0,0,0,0.0052215604166666665,0.0058979716666666656,1.1959051134601444e-08,3.518886484057973e-09
0.0143,1,5000000.0,2500,1,0.9,2,50,0,0,0,0.004986813749999999,0.0050096220833333325,9.586403229402171e-08,1.0051745097737319e-06
0.0143,1,5000000.0,2500,1,0.9,5,50,0,0,0,0.00505280125,0.005249824583333333,9.260367926358694e-08,9.253019546780799e-07
0.0143,1,5000000.0,2500,1,0.9,8,50,0,0,0,0.005239479166666666,0.005888221666666666,9.572318625362326e-09,3.3770617362318823e-09
0.0143,1,5000000.0,2500,1,0.9,10,50,0,0,0,0.005244296666666666,0.00589062375,9.634779684057987e-09,3.1042654418478318e-09
0.0162,1,5000000.0,2500,1,0.1,0.5,50,0,0,0,0.005213646666666666,0.00591850625,1.2401557866666678e-08,3.5865622940217357e-09
0.0162,1,5000000.0,2500,1,0.1,2,50,0,0,0,0.04622679999999999,0.201269,5.024165072314528e-35,0.0
0.0162,1,5000000.0,2500,1,0.1,5,50,0,0,0,0.10232800000000002,0.198165,2.0096660289258113e-34,0.0
0.0162,1,5000000.0,2500,1,0.1,8,50,0,0,0,0.138395,0.201157,0.0,0.0
0.0162,1,5000000.0,2500,1,0.1,10,50,0,0,0,0.158526,0.203495,0.0,0.0
0.0162,1,5000000.0,2500,1,0.3,0.5,50,0,0,0,0.005217220416666667,0.005917210833333333,1.2198480638949264e-08,3.5363776862318825e-09
0.0162,1,5000000.0,2500,1,0.3,2,50,0,0,0,0.0243991625,0.18892079166666664,5.303766549402173e-06,0.0006840050996503623
0.0162,1,5000000.0,2500,1,0.3,5,50,0,0,0,0.0453944,0.0765613,0.0,0.0
0.0162,1,5000000.0,2500,1,0.3,8,50,0,0,0,0.0646243,0.0884612,0.0,0.0
0.0162,1,5000000.0,2500,1,0.3,10,50,0,0,0,0.0777365,0.09563879999999998,0.0,2.0096660289258113e-34
0.0162,1,5000000.0,2500,1,0.6,0.5,50,0,0,0,0.00521617,0.005906696666666667,1.2168441295652154e-08,3.659770771014483e-09
0.0162,1,5000000.0,2500,1,0.6,2,50,0,0,0,0.0130233,0.0630517,0.0,0.0
0.0162,1,5000000.0,2500,1,0.6,5,50,0,0,0,0.0230075,0.0633815,0.0,0.0
0.0162,1,5000000.0,2500,1,0.6,8,50,0,0,0,0.0262453,0.241667,0.0,0.0
0.0162,1,5000000.0,2500,1,0.6,10,50,0,0,0,0.0338235,0.232517,0.0,0.0
0.0162,1,5000000.0,2500,1,0.9,0.5,50,0,0,0,0.005217208333333333,0.005898333333333334,1.2140143605797098e-08,4.171239536231885e-09
0.0162,1,5000000.0,2500,1,0.9,2,50,0,0,0,0.005216193333333334,0.005910183749999999,1.2400143031884065e-08,4.374159189673913e-09
0.0162,1,5000000.0,2500,1,0.9,5,50,0,0,0,0.005238244999999999,0.005890409583333333,1.0172374513043449e-08,4.440480395471007e-09
0.0162,1,5000000.0,2500,1,0.9,8,50,0,0,0,0.005219636666666667,0.005803811666666666,1.4413544988405813e-08,4.820144500579712e-08
0.0162,1,5000000.0,2500,1,0.9,10,50,0,0,0,0.005204170416666667,0.0058034900000000006,1.5389577525905795e-08,6.463054440869563e-08
0.0181,1,5000000.0,2500,1,0.1,0.5,50,0,0,0,0.004886900833333333,0.0047023675,8.660916003405799e-08,1.0387811317065218e-06
0.0181,1,5000000.0,2500,1,0.1,2,50,0,0,0,0.0522464,0.20045100000000002,0.0,8.038664115703245e-34
0.0181,1,5000000.0,2500,1,0.1,5,50,0,0,0,0.113091,0.196932,0.0,0.0
0.0181,1,5000000.0,2500,1,0.1,8,50,0,0,0,0.152742,0.199987,0.0,0.0
0.0181,1,5000000.0,2500,1,0.1,10,50,0,0,0,0.174868,0.20214199999999996,0.0,8.038664115703245e-34
0.0181,1,5000000.0,2500,1,0.3,0.5,50,0,0,0,0.0051871,0.0058295783333333325,1.544451649565216e-08,3.338018280579711e-08
0.0181,1,5000000.0,2500,1,0.3,2,50,0,0,0,0.029474545833333338,0.20236354166666667,4.33834780797097e-09,8.571286231881916e-10
0.0181,1,5000000.0,2500,1,0.3,5,50,0,0,0,0.0510647,0.0784043,0.0,0.0
0.0181,1,5000000.0,2500,1,0.3,8,50,0,0,0,0.073849,0.09180870000000001,0.0,2.0096660289258113e-34
0.0181,1,5000000.0,2500,1,0.3,10,50,0,0,0,0.0894166,0.0992918,0.0,0.0
0.0181,1,5000000.0,2500,1,0.6,0.5,50,0,0,0,0.005218498750000001,0.005910140833333334,1.193145466358696e-08,3.732179903623192e-09
0.0181,1,5000000.0,2500,1,0.6,2,50,0,0,0,0.015389599999999998,0.0633316,3.14010317019658e-36,0.0
0.0181,1,5000000.0,2500,1,0.6,5,50,0,0,0,0.0260664,0.0645117,0.0,0.0
0.0181,1,5000000.0,2500,1,0.6,8,50,0,0,0,0.029709799999999998,0.236591,1.256041268078632e-35,0.0
0.0181,1,5000000.0,2500,1,0.6,10,50,0,0,0,0.0378315,0.22581700000000002,0.0,8.038664115703245e-34
0.0181,1,5000000.0,2500,1,0.9,0.5,50,0,0,0,0.00520778625,0.005862862916666667,1.324526290271738e-08,1.4786378665036228e-08
0.0181,1,5000000.0,2500,1,0.9,2,50,0,0,0,0.005218035833333333,0.005919372083333333,1.2166049668840558e-08,4.110786973731886e-09
0.0181,1,5000000.0,2500,1,0.9,5,50,0,0,0,0.005227495000000001,0.005887165,1.1199760086956507e-08,8.740120400000018e-09
0.0181,1,5000000.0,2500,1,0.9,8,50,0,0,0,0.005234130833333334,0.005866228750000001,1.0745323242753626e-08,1.2265485715760858e-08
0.0181,1,5000000.0,2500,1,0.9,10,50,0,0,0,0.005235855,0.005895952083333334,9.888640443478259e-09,4.699215034601451e-09
0.02,1,5000000.0,2500,1,0.1,0.5,50,0,0,0,0.005214214583333332,0.005931082083333334,1.2245831208514496e-08,3.442415008514492e-09
0.02,1,5000000.0,2500,1,0.1,2,50,0,0,0,0.058069,0.199611,0.0,0.0
0.02,1,5000000.0,2500,1,0.1,5,50,0,0,0,0.123614,0.19563699999999998,0.0,8.038664115703245e-34
0.02,1,5000000.0,2500,1,0.1,8,50,0,0,0,0.166822,0.19868,0.0,0.0
0.02,1,5000000.0,2500,1,0.1,10,50,0,0,0,0.190862,0.200632,0.0,0.0
0.02,1,5000000.0,2500,1,0.3,0.5,50,0,0,0,0.005166463333333334,0.005798850416666667,1.806420141449276e-08,6.381972899547106e-08
0.02,1,5000000.0,2500,1,0.3,2,50,0,0,0,0.0337857,0.20168975000000003,1.739130434761952e-15,1.9565217391343483e-13
0.02,1,5000000.0,2500,1,0.3,5,50,0,0,0,0.05682879999999999,0.080313,5.024165072314528e-35,0.0
0.02,1,5000000.0,2500,1,0.3,8,50,0,0,0,0.0835361,0.09507910000000001,0.0,2.0096660289258113e-34
0.02,1,5000000.0,2500,1,0.3,10,50,0,0,0,0.101641,0.102576,0.0,0.0
0.02,1,5000000.0,2500,1,0.6,0.5,50,0,0,0,0.005215453750000001,0.005934715416666667,1.2088644824456527e-08,3.4752560954710036e-09
0.02,1,5000000.0,2500,1,0.6,0.5,50,0,0,0,0.005211404583333333,0.005912766666666667,1.2308479478079703e-08,4.8652931710144854e-09
0.02,1,5000000.0,2500,1,0.6,2,50,0,0,0,0.0176222,0.0636231,0.0,0.0
0.02,1,5000000.0,2500,1,0.6,5,50,0,0,0,0.0290234,0.0657129,0.0,0.0
0.02,1,5000000.0,2500,1,0.6,8,50,0,0,0,0.0328223,0.231255,0.0,0.0
0.02,1,5000000.0,2500,1,0.6,10,50,0,0,0,0.0412029,0.218521,0.0,0.0
0.02,1,5000000.0,2500,1,0.9,0.5,50,0,0,0,0.005216065,0.005918274583333334,1.2070647634782612e-08,3.983636625905794e-09
0.02,1,5000000.0,2500,1,0.9,2,50,0,0,0,0.0051828070833333335,0.005813817083333333,2.0783556465036206e-08,7.021448331721012e-08
0.02,1,5000000.0,2500,1,0.9,5,50,0,0,0,0.00500387625,0.00510780625,1.1485926736358692e-07,1.1196404287027173e-06
0.02,1,5000000.0,2500,1,0.9,8,50,0,0,0,0.005237907083333333,0.005895061666666666,9.982461578079703e-09,5.59439048405797e-09
0.02,1,5000000.0,2500,1,0.9,10,50,0,0,0,0.005228899166666666,0.005898115,1.0209576407971022e-08,6.882260460869569e-09
0.0048,1,5000000,2500,1,0.6,10,50,0,0,0,0.006192668333333332,0.13667880791666667,2.8699781427997096e-05,0.01596396422448806
0.0048,1,5000000,2500,1,0.6,10,50,0,0,0,0.0057604150000000005,0.11230130708333334,7.641666679626086e-06,0.01353435801673729
0.0048,1,5000000,2500,1,0.6,10,50,0,0,0,0.004706698916666666,0.088404205,6.096809777835124e-06,0.012613250083821139
0.0067,1,5000000,2500,1,0.6,10,40,0,0,0,0.005070924166666667,0.06533316208333333,9.849017567557972e-07,0.009945275182673859
0.0067,1,5000000,2500,1,0.6,10,40,0,0,0,0.004821011833333333,0.09894126666666668,1.9668918319804058e-06,0.012086186099272884
0.0029,1,5000000,2500,1,0.1,8,0,0,0,0,0.0392639,0.145922,0.0,0.0
0.0029,1,5000000,2500,1,0.1,8,0,0,0,0,0.0392639,0.145922,0.0,0.0
0.0029,1,5000000,2500,1,0.3,8,0,0,0,0,0.004902032083333333,0.007450635,3.921204138693841e-07,8.610429375513042e-06
0.0124,1,5000000,2500,1,0.6,2,20,0,0,0,0.0046847225,0.025543543749999998,2.9738457816739136e-07,0.0003058391545777984
0.0086,1,5000000,2500,1,0.3,5,10,0,0,0,0.01907695416666667,0.1694845,3.5373413251992745e-06,2.1881751826086955e-05
0.0086,1,5000000,2500,1,0.3,5,10,0,0,0,0.0193157375,0.16849525,7.290308793750001e-06,4.506299706521744e-05
0.001,1,5000000.0,2500,0,0.1,7,0,0,0,0,0.00518649125,0.005708604999999999,1.983996316793482e-08,7.777869274782611e-08
0.001,1,5000000.0,2500,0,0.1,7,10,0,0,0,0.004825690416666667,0.004335314583333334,1.2222853935199274e-07,1.3533415283563403e-06
0.001,1,5000000.0,2500,0,0.1,7,20,0,0,0,0.005182850416666667,0.005719495416666667,2.3197034299818856e-08,8.589300721721015e-08
0.001,1,5000000.0,2500,0,0.1,7,30,0,0,0,0.005087297916666666,0.005355987916666666,6.509729273894928e-08,5.773635907650361e-07
0.001,1,5000000.0,2500,0,0.1,7,40,0,0,0,0.0052107937500000005,0.005836973749999999,1.3459291259239124e-08,4.7429564592391194e-09
0.001,1,5000000.0,2500,0,0.1,7,50,0,0,0,0.005220105,0.005823307083333333,1.3775568469565231e-08,5.2245944128623246e-09
0.0029,1,5000000.0,2500,0,0.1,7,0,0,0,0,0.00521343375,0.005910126666666667,1.1219648172282605e-08,3.884696744927542e-09
0.0029,1,5000000.0,2500,0,0.1,7,10,0,0,0,0.005197737916666667,0.005792225833333334,1.7595444730253642e-08,4.1238918677536205e-08
0.0029,1,5000000.0,2500,0,0.1,7,20,0,0,0,0.00513740625,0.005538968333333334,4.4534644746195614e-08,3.242425723449275e-07
0.0029,1,5000000.0,2500,0,0.1,7,30,0,0,0,0.005177775833333334,0.00575297375,2.3423267834057974e-08,8.515157372880436e-08
0.0029,1,5000000.0,2500,0,0.1,7,40,0,0,0,0.00517576125,0.005689014166666666,3.048179263750001e-08,1.5292902215579713e-07
0.0029,1,5000000.0,2500,0,0.1,7,50,0,0,0,0.004975285833333333,0.004908221666666666,1.1635292199927537e-07,1.1791452386144926e-06
0.0048000000000000004,1,5000000.0,2500,0,0.1,7,0,0,0,0,0.00518505,0.0058912133333333325,1.4723810660869547e-08,2.5797435327536254e-08
0.0048000000000000004,1,5000000.0,2500,0,0.1,7,10,0,0,0,0.0049219075,0.004833713333333333,1.1217960048043477e-07,1.254708820205797e-06
0.0048000000000000004,1,5000000.0,2500,0,0.1,7,20,0,0,0,0.00514770375,0.005672921250000001,3.335000796358696e-08,1.9856448825489135e-07
0.0048000000000000004,1,5000000.0,2500,0,0.1,7,30,0,0,0,0.005118326666666667,0.005505777083333333,5.303191886666666e-08,4.156998048911232e-07
0.0048000000000000004,1,5000000.0,2500,0,0.1,7,40,0,0,0,0.005176958333333333,0.005744366250000001,2.6560602423188444e-08,1.1124300529402175e-07
0.0048000000000000004,1,5000000.0,2500,0,0.1,7,50,0,0,0,0.0051252599999999995,0.005509252083333333,5.45826355652174e-08,4.202110412085144e-07
0.0067,1,5000000.0,2500,0,0.1,7,0,0,0,0,0.0046782724999999995,0.02219189208333333,2.005516750108696e-07,0.00015687012312919982
0.0067,1,5000000.0,2500,0,0.1,7,10,0,0,0,0.00459159,0.033404916666666666,4.692462660000003e-08,8.442277345971015e-05
0.0067,1,5000000.0,2500,0,0.1,7,20,0,0,0,0.004573660416666667,0.02739804875,3.5853638430851454e-07,0.00031806491975917665
0.0067,1,5000000.0,2500,0,0.1,7,30,0,0,0,0.0047065591666666665,0.029252199583333333,2.9375825298188405e-07,0.00043844187734927377
0.0067,1,5000000.0,2500,0,0.1,7,40,0,0,0,0.00531319875,0.05375947083333333,7.707741766304349e-10,3.556779025867753e-05
0.0067,1,5000000.0,2500,0,0.1,7,50,0,0,0,0.006645996666666667,0.060258291666666665,4.8231884057888385e-15,8.623188405694679e-15
0.0086,1,5000000.0,2500,0,0.1,7,0,0,0,0,0.006538154583333333,0.034950512499999996,5.213025362321637e-14,1.2027173913098612e-13
0.0086,1,5000000.0,2500,0,0.1,7,10,0,0,0,0.007428414166666667,0.0408234,1.471014492736151e-16,0.0
0.0086,1,5000000.0,2500,0,0.1,7,20,0,0,0,0.0080777,0.0467178,0.0,0.0
0.0086,1,5000000.0,2500,0,0.1,7,30,0,0,0,0.0092612,0.0521981,0.0,0.0
0.0086,1,5000000.0,2500,0,0.1,7,40,0,0,0,0.0105344,0.0568717,0.0,0.0
0.0086,1,5000000.0,2500,0,0.1,7,50,0,0,0,0.0115697,0.060895300000000006,0.0,5.024165072314528e-35
0.010499999999999999,1,5000000.0,2500,0,0.1,7,0,0,0,0,0.008848160833333334,0.0360807125,4.601449275400685e-16,1.1413043478917247e-15
0.010499999999999999,1,5000000.0,2500,0,0.1,7,10,0,0,0,0.010632,0.042427799999999995,0.0,5.024165072314528e-35
0.010499999999999999,1,5000000.0,2500,0,0.1,7,20,0,0,0,0.0121592,0.048211399999999995,0.0,5.024165072314528e-35
0.010499999999999999,1,5000000.0,2500,0,0.1,7,30,0,0,0,0.0136325,0.053246800000000004,0.0,5.024165072314528e-35
0.010499999999999999,1,5000000.0,2500,0,0.1,7,40,0,0,0,0.0148587,0.0576275,0.0,0.0
0.010499999999999999,1,5000000.0,2500,0,0.1,7,50,0,0,0,0.0157669,0.06151779999999999,0.0,5.024165072314528e-35
0.012400000000000001,1,5000000.0,2500,0,0.1,7,0,0,0,0,0.0112952,0.0371212,0.0,0.0
0.012400000000000001,1,5000000.0,2500,0,0.1,7,10,0,0,0,0.0139142,0.043624699999999995,0.0,5.024165072314528e-35
0.012400000000000001,1,5000000.0,2500,0,0.1,7,20,0,0,0,0.0159025,0.0491986,0.0,0.0
0.012400000000000001,1,5000000.0,2500,0,0.1,7,30,0,0,0,0.0174885,0.05402379999999999,0.0,5.024165072314528e-35
0.012400000000000001,1,5000000.0,2500,0,0.1,7,40,0,0,0,0.0186913,0.0582913,0.0,0.0
0.012400000000000001,1,5000000.0,2500,0,0.1,7,50,0,0,0,0.0195395,0.0621419,0.0,0.0
0.0143,1,5000000.0,2500,0,0.1,7,0,0,0,0,0.0138739,0.0379835,0.0,0.0
0.0143,1,5000000.0,2500,0,0.1,7,10,0,0,0,0.0171003,0.04449440000000001,0.0,5.024165072314528e-35
0.0143,1,5000000.0,2500,0,0.1,7,20,0,0,0,0.019351,0.0499441,0.0,0.0
0.0143,1,5000000.0,2500,0,0.1,7,30,0,0,0,0.0210086,0.0546834,0.0,0.0
0.0143,1,5000000.0,2500,0,0.1,7,40,0,0,0,0.022208999999999996,0.058918,1.256041268078632e-35,0.0
0.0143,1,5000000.0,2500,0,0.1,7,50,0,0,0,0.0230308,0.0627735,0.0,0.0
0.0162,1,5000000.0,2500,0,0.1,7,0,0,0,0,0.0165129,0.038648,0.0,0.0
0.0162,1,5000000.0,2500,0,0.1,7,10,0,0,0,0.0201546,0.0451577,0.0,0.0
0.0162,1,5000000.0,2500,0,0.1,7,20,0,0,0,0.0225813,0.05056360000000001,0.0,5.024165072314528e-35
0.0162,1,5000000.0,2500,0,0.1,7,30,0,0,0,0.0242986,0.05528550000000001,0.0,5.024165072314528e-35
0.0162,1,5000000.0,2500,0,0.1,7,40,0,0,0,0.0255095,0.0595301,0.0,0.0
0.0162,1,5000000.0,2500,0,0.1,7,50,0,0,0,0.0263226,0.0634151,0.0,0.0
0.0181,1,5000000.0,2500,0,0.1,7,0,0,0,0,0.0191605,0.0391534,0.0,0.0
0.0181,1,5000000.0,2500,0,0.1,7,10,0,0,0,0.0230948,0.0456956,0.0,0.0
0.0181,1,5000000.0,2500,0,0.1,7,20,0,0,0,0.0256541,0.0511133,0.0,0.0
0.0181,1,5000000.0,2500,0,0.1,7,30,0,0,0,0.0274253,0.0558584,0.0,0.0
0.0181,1,5000000.0,2500,0,0.1,7,40,0,0,0,0.0286535,0.06013860000000001,0.0,5.024165072314528e-35
0.0181,1,5000000.0,2500,0,0.1,7,50,0,0,0,0.0294674,0.0640684,0.0,0.0
0.02,1,5000000.0,2500,0,0.1,7,0,0,0,0,0.021800200000000002,0.0395488,1.256041268078632e-35,0.0
0.02,1,5000000.0,2500,0,0.1,7,10,0,0,0,0.0259494,0.0461577,0.0,0.0
0.02,1,5000000.0,2500,0,0.1,7,20,0,0,0,0.0286143,0.0516238,0.0,0.0
0.02,1,5000000.0,2500,0,0.1,7,30,0,0,0,0.0304343,0.0564178,0.0,0.0
0.02,1,5000000.0,2500,0,0.1,7,40,0,0,0,0.0316824,0.0607501,0.0,0.0
0.02,1,5000000.0,2500,0,0.1,7,50,0,0,0,0.0325018,0.0647347,0.0,0.0
0.001,1,5000000,2500,0,0.1,7,0,0,0,0,0.005219961249999999,0.005837906666666667,1.194551476793479e-08,6.384063631884064e-09
0.02,1,5000000,2500,0,0.1,7,0,0,0,0,0.021800200000000002,0.0395488,1.256041268078632e-35,0.0
0.001,1,5000000,2500,0,0.1,7,50,0,0,0,0.00519381875,0.005764513333333333,2.0847422611413045e-08,5.3592250727536234e-08
0.02,1,5000000,2500,0,0.1,7,50,0,0,0,0.0325018,0.0647347,0.0,0.0
